fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;teme;votara_milei;votara_massa;ballotage_votara;P14;P15;general_voto;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;IMAGEN_MASSA;IMAGEN_VILLARRUEL;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_CFK
2023-11-19;IVR;Interior PBA;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.21386734889247;1.799043109528;1.60507985485576;2.88760785312046;1.01894833299725;2.94232320828686;0.938351259410849;2.76093268808975;1.0061214290132;2.77783354155011;1.00657160159832;2.79608835689163;1.08834275989641;3.04310251925365;0.965362198393827;2.9376961379245;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;1.08834275989641;0.546301765888436;0.994776393869599;0.543448100635092;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;Algo negativo;Algo negativo;Muy negativo;Algo negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;No sabe // Está indeciso;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;1.08834275989641;1.93349505329167;1.04559517198309;2.02165309277496;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;1.08834275989641;0.552732818733959;0.994776393869599;0.549845560193546;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;0.782655680433316;0.39748459426994;0.994776393869599;0.395408291306571;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;1.08834275989641;1.93349505329167;1.04559517198309;2.02165309277496;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Muy positivo;No sabe/No tiene opinión formada;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.21386734889247;1.799043109528;1.60507985485576;2.88760785312046;1.01894833299725;2.94232320828686;0.938351259410849;2.76093268808975;1.0061214290132;2.77783354155011;1.00657160159832;2.79608835689163;1.08834275989641;3.04310251925365;0.965362198393827;2.9376961379245;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;1.08834275989641;0.552732818733959;0.994776393869599;0.549845560193546;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;0.923555974764576;0.469043132366499;0.994776393869599;0.466593035784847;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.60507985485576;1.08219670860261;1.01894833299725;1.10270253220574;1.02151472734302;1.12642687652661;1.0061214290132;1.13332221868983;1.00657160159832;1.14076996079358;1.08834275989641;1.241548727537;0.965362198393827;1.19854420902818;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy positivo;Algo negativo;Algo negativo;Algo negativo;Que gane Sergio Massa;Nunca lo votaría;Nunca lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;0.923555974764576;1.64074313207655;1.04559517198309;1.71555309736366;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;No sabe // Está indeciso;El país entrará en una crisis económica, social y política;No fue a votar;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;0.125985994933214;0.0632396098410921;0.994776393869599;0.062909271027442;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.674232316435038;1.60507985485576;1.08219670860261;1.01894833299725;1.10270253220574;1.02151472734302;1.12642687652661;0.994415194355708;1.1201360013487;1.00657160159832;1.1274970888855;1.08834275989641;1.22710329349281;0.965362198393827;1.18459913306253;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.60507985485576;1.30528818363863;1.00354176963286;1.30991121368957;0.938351259410849;1.229156837082;0.994415194355708;1.22229223504055;1.00657160159832;1.23032465264595;1.08834275989641;1.33901492802929;0.994776393869599;1.33202044144254;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Algo negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.813223204870345;1.60507985485576;1.30528818363863;1.00354176963286;1.30991121368957;0.938351259410849;1.229156837082;0.994415194355708;1.22229223504055;1.00657160159832;1.23032465264595;1.08834275989641;1.33901492802929;0.994776393869599;1.33202044144254;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;Muy negativo;Algo negativo;Muy negativo;Algo negativo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;1.0061214290132;4.37691548864406;1.00657160159832;4.40567883346494;1.08834275989641;4.79488866083043;1.04559517198309;5.01351243396076;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;0.994415194355708;4.32599002546579;1.00657160159832;4.35441870843146;1.08834275989641;4.73910007487885;1.04559517198309;4.95518015783803;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;1.08834275989641;1.93349505329167;1.04559517198309;2.02165309277496;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;0.994415194355708;4.32599002546579;1.00657160159832;4.35441870843146;1.08834275989641;4.73910007487885;1.04559517198309;4.95518015783803;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo negativo;Algo positivo;Algo positivo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país no tendrá muchos cambios respecto de la actualidad;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;0.994415194355708;4.32599002546579;1.00657160159832;4.35441870843146;1.08834275989641;4.73910007487885;1.04559517198309;4.95518015783803;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;Muy negativo;Algo negativo;Muy negativo;Algo negativo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;1.0061214290132;4.37691548864406;1.00657160159832;4.40567883346494;1.08834275989641;4.79488866083043;1.04559517198309;5.01351243396076;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Interior PBA;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;0.994415194355708;4.32599002546579;1.00657160159832;4.35441870843146;1.08834275989641;4.73910007487885;1.04559517198309;4.95518015783803;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.10768870596228;1.60507985485576;1.7779288273913;0.977250595570355;1.73748200544985;1.02151472734302;1.77486345706051;0.994415194355708;1.76495118960767;1.00657160159832;1.77654974566625;1.08834275989641;1.93349505329167;1.04559517198309;2.02165309277496;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Interior PBA;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;1.99424904462305;2.95562773451757;1.60507985485576;4.74401853512712;0.977250595570355;4.63609493884978;0.938351259410849;4.35028552461796;0.994415194355708;4.32599002546579;1.00657160159832;4.35441870843146;1.08834275989641;4.73910007487885;1.04559517198309;4.95518015783803;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
